"cuestionario_hogar_id","personas_en_el_hogar","estado_entrevista"
"385205201",8,"1"
"385205301",1,"1"
"385205801",3,"1"
"385206101",5,"1"
"385206401",2,"1"
"385207001",4,"1"
"385207401",3,"1"
"385207601",5,"1"
"385208001",5,"1"
"385305401",2,"1"
"385305501",2,"1"
"385305601",3,"1"
"385305801",6,"1"
"385307101",4,"1"
"385307201",5,"1"
"385307301",2,"1"
"385307401",1,"1"
"385307501",3,"1"
"385303001",4,"1"
"385303101",3,"1"
"385303201",4,"1"
"385303301",4,"1"
"385303401",1,"1"
"385401401",4,"1"
"385402501",4,"1"
"385407401",5,"1"
"385409901",2,"1"
"385411201",8,"1"
"385417401",5,"1"
"385501201",5,"1"
"385501501",4,"1"
"385501801",6,"1"
"385503801",3,"1"
"385503901",2,"1"
"385504301",4,"1"
"385504401",4,"1"
"385504501",3,"1"
"385504801",1,"1"
"385505701",4,"1"
"385600101",2,"1"
"385600401",3,"1"
"385601301",4,"1"
"385602001",5,"1"
"385603301",4,"1"
"385606701",5,"1"
"385607001",3,"1"
"385607301",4,"1"
"385607401",5,"1"
"385608301",1,"1"
"385700501",2,"1"
"385704701",5,"1"
"385704801",4,"1"
"385706301",7,"1"
"385708001",3,"1"
"385708401",5,"1"
"385708601",6,"1"
"385709201",2,"1"
"385801601",3,"1"
"385803901",3,"1"
"385804301",5,"1"
"385806101",3,"1"
"385806201",2,"1"
"385808901",6,"1"
"385809801",1,"1"
"385811401",4,"1"
"385813001",4,"1"
"385813701",6,"1"
"385902501",7,"1"
"385905701",5,"1"
"385906401",3,"1"
"385909101",5,"1"
"385910001",4,"1"
"385911101",5,"1"
"385911501",4,"1"
"385911801",4,"1"
"385911901",2,"1"
"386000301",3,"1"
"386000601",3,"1"
"386001401",3,"1"
"386002201",4,"1"
"386003601",4,"1"
"386005001",6,"1"
"386006601",3,"1"
"386100101",5,"1"
"386100601",4,"1"
"386101001",2,"1"
"386101101",7,"1"
"386101201",4,"1"
"386101202",4,"1"
"386103101",3,"1"
"386103901",2,"1"
"386105101",3,"1"
"386105801",5,"1"
"386106901",4,"1"
"386201401",3,"1"
"386202901",4,"1"
"386205601",4,"1"
"386205701",4,"1"
"386206701",5,"1"
"386208501",4,"1"
"386211301",4,"1"
"386211401",3,"1"
"386216301",5,"1"
"386216801",4,"1"
"386300401",4,"1"
"386301501",8,"1"
"386302301",6,"1"
"386302601",6,"1"
"386303201",5,"1"
"386306701",7,"1"
"386308801",5,"1"
"386311901",3,"1"
"386312901",4,"1"
"386400401",6,"1"
"386400402",4,"1"
"386401901",4,"1"
"386402501",11,"1"
"386402502",6,"1"
"386404001",4,"1"
"386404701",3,"1"
"386406101",3,"1"
"386409401",3,"1"
"386410101",4,"1"
"386410601",8,"1"
"386410602",4,"1"
"386410901",8,"1"
"386502201",2,"1"
"386504301",3,"1"
"386504601",4,"1"
"386506001",5,"1"
"386507601",2,"1"
"386510001",4,"1"
"386511201",7,"1"
"386511701",4,"1"
"386512101",4,"1"
"386512701",3,"1"
"386601201",5,"1"
"386601901",5,"1"
"386603101",4,"1"
"386603301",4,"1"
"386604701",2,"1"
"386604801",2,"1"
"386605001",2,"1"
"386606601",3,"1"
"386606701",4,"1"
"386606801",5,"1"
"386700301",3,"1"
"386700501",3,"1"
"386700801",3,"1"
"386701101",5,"1"
"386701901",6,"1"
"386702801",4,"1"
"386703501",3,"1"
"386704601",5,"1"
"386705101",3,"1"
"386705301",5,"1"
"386800901",6,"1"
"386801301",3,"1"
"386802701",4,"1"
"386803401",4,"1"
"386803601",3,"1"
"386804201",4,"1"
"386804301",6,"1"
"386805601",5,"1"
"386805701",5,"1"
"386806501",3,"1"
"386900101",5,"1"
"386902601",4,"1"
"386903201",5,"1"
"386903301",5,"1"
"386905301",4,"1"
"386905601",4,"1"
"386906701",4,"1"
"386906801",6,"1"
"386907001",3,"1"
"387000401",6,"1"
"387000901",5,"1"
"387001001",5,"1"
"387002001",2,"1"
"387003701",2,"1"
"387004301",5,"1"
"387004701",5,"1"
"387005601",4,"1"
"387006101",4,"1"
"387101701",1,"1"
"387102601",4,"1"
"387104701",4,"1"
"387104801",1,"1"
"387104901",7,"1"
"387105201",3,"1"
"387105301",3,"1"
"387106701",3,"1"
"387107201",5,"1"
"387200101",5,"1"
"387200501",1,"1"
"387200601",5,"1"
"387201001",1,"1"
"387201201",5,"1"
"387201301",6,"1"
"387202001",4,"1"
"387202701",6,"1"
"387202801",3,"1"
"387203001",4,"1"
"387300601",4,"1"
"387301201",7,"1"
"387301301",3,"1"
"387301501",2,"1"
"387302401",7,"1"
"387303601",3,"1"
"387304201",3,"1"
"387304501",3,"1"
"387305701",3,"1"
"387305801",5,"1"
"387306801",6,"1"
"387307301",3,"1"
"387307401",9,"1"
"387308501",6,"1"
"387309501",4,"1"
"387400101",4,"1"
"387400201",1,"1"
"387400301",5,"1"
"387400401",2,"1"
"387400701",2,"1"
"387400801",3,"1"
"387400901",1,"1"
"387401101",4,"1"
"387401201",4,"1"
"387401301",4,"1"
"387401401",2,"1"
"387401501",1,"1"
"387401601",3,"1"
"387401701",2,"1"
"387501801",6,"1"
"387502301",4,"1"
"387503401",4,"1"
"387503601",3,"1"
"387504801",5,"1"
"387505001",7,"1"
"387505201",6,"1"
"387506401",4,"1"
"387507001",2,"1"
"387508501",4,"1"
"387601401",4,"1"
"387601601",6,"1"
"387601901",6,"1"
"387602801",5,"1"
"387603201",3,"1"
"387603301",4,"1"
"387603501",11,"1"
"387604801",3,"1"
"387604901",3,"1"
"387605601",1,"1"
"387700201",3,"1"
"387701001",2,"1"
"387702501",5,"1"
"387703501",4,"1"
"387706601",4,"1"
"387707701",3,"1"
"387708001",2,"1"
"387710901",4,"1"
"387800101",3,"1"
"387801301",8,"1"
"387801901",4,"1"
"387802201",8,"1"
"387803401",4,"1"
"387803601",2,"1"
"387809501",4,"1"
"387809601",2,"1"
"387811601",3,"1"
"387900501",7,"1"
"387902601",4,"1"
"387903001",3,"1"
"387903301",3,"1"
"387903501",5,"1"
"387903801",7,"1"
"387906501",4,"1"
"387907201",4,"1"
"387907301",6,"1"
"387908801",3,"1"
"388001201",4,"1"
"388001601",4,"1"
"388002301",7,"1"
"388003101",6,"1"
"388003801",4,"1"
"388004401",5,"1"
"388004701",4,"1"
"388005601",7,"1"
"388005701",2,"1"
"388007001",4,"1"
"388100801",4,"1"
"388101101",3,"1"
"388102901",6,"1"
"388103101",3,"1"
"388103701",5,"1"
"388103901",4,"1"
"388105301",4,"1"
"388105601",4,"1"
"388200501",5,"1"
"388201101",7,"1"
"388201201",6,"1"
"388202801",7,"1"
"388202901",6,"1"
"388203101",3,"1"
"388203601",1,"1"
"388204401",5,"1"
"388204601",2,"1"
"388204701",3,"1"
"388300801",3,"1"
"388301901",6,"1"
"388303401",4,"1"
"388304101",3,"1"
"388304201",4,"1"
"388305801",5,"1"
"388307601",8,"1"
"388307701",4,"1"
"388308501",3,"1"
"388308801",2,"1"
"388400301",5,"1"
"388401501",4,"1"
"388401801",4,"1"
"388402101",3,"1"
"388403001",3,"1"
"388404601",7,"1"
"388406301",5,"1"
"388407701",3,"1"
"388409001",3,"1"
"388501301",5,"1"
"388502501",6,"1"
"388504601",6,"1"
"388505801",5,"1"
"388506001",5,"1"
"388507601",6,"1"
"388508501",4,"1"
"388509401",5,"1"
"388510001",6,"1"
"388510401",5,"1"
"388600501",4,"1"
"388600901",4,"1"
"388601601",4,"1"
"388602501",3,"1"
"388603301",3,"1"
"388603501",3,"1"
"388604001",5,"1"
"388604601",5,"1"
"388605601",4,"1"
"388605701",4,"1"
"388706601",4,"1"
"388706701",3,"1"
"388706801",2,"1"
"388706901",5,"1"
"388707001",5,"1"
"388708701",4,"1"
"388708801",4,"1"
"388709001",5,"1"
"388709101",3,"1"
"388701601",3,"1"
"388701701",3,"1"
"388701801",6,"1"
"388701901",2,"1"
"388702001",6,"1"
"388803201",5,"1"
"388803301",3,"1"
"388803401",1,"1"
"388803501",6,"1"
"388803601",4,"1"
"388803701",1,"1"
"388803801",1,"1"
"388803901",1,"1"
"388804001",6,"1"
"388804101",5,"1"
"388802501",3,"1"
"388802601",1,"1"
"388802701",4,"1"
"388802801",2,"1"
"388910701",4,"1"
"388910801",5,"1"
"388910901",6,"1"
"388911001",5,"1"
"388911101",5,"1"
"388915201",6,"1"
"388915301",4,"1"
"388915401",5,"1"
"388915501",8,"1"
"388915601",4,"1"
"388901101",4,"1"
"388901201",3,"1"
"388901301",3,"1"
"388901401",4,"1"
"388901501",2,"1"
"389008601",5,"1"
"389008701",8,"1"
"389008801",2,"1"
"389008901",3,"1"
"389009001",7,"1"
"389010601",5,"1"
"389010701",4,"1"
"389010801",3,"1"
"389010901",4,"1"
"389011001",3,"1"
"389003201",3,"1"
"389003301",5,"1"
"389003401",7,"1"
"389003501",5,"1"
"389003601",2,"1"
"389100601",8,"1"
"389100701",4,"1"
"389100801",8,"1"
"389100901",3,"1"
"389101001",4,"1"
"389102901",8,"1"
"389104501",4,"1"
"389104601",2,"1"
"389104701",6,"1"
"389108801",7,"1"
"389108901",6,"1"
"389109001",7,"1"
"389109101",4,"1"
"389109201",4,"1"
"389200601",4,"1"
"389201001",3,"1"
"389201301",4,"1"
"389201701",2,"1"
"389201901",5,"1"
"389202101",6,"1"
"389202301",1,"1"
"389202401",4,"1"
"389203301",2,"1"
"389203601",7,"1"
"389203901",4,"1"
"389204501",3,"1"
"389204701",3,"1"
"389205101",4,"1"
"389205401",1,"1"
"389300701",2,"1"
"389300801",4,"1"
"389300901",3,"1"
"389301001",2,"1"
"389301101",5,"1"
"389303501",4,"1"
"389303601",4,"1"
"389303701",6,"1"
"389303801",6,"1"
"389303901",6,"1"
"389305501",5,"1"
"389305601",3,"1"
"389305701",3,"1"
"389305801",5,"1"
"389305901",4,"1"
"389401101",6,"1"
"389401201",6,"1"
"389401301",2,"1"
"389401401",1,"1"
"389403601",4,"1"
"389403701",3,"1"
"389403801",5,"1"
"389403901",4,"1"
"389404001",5,"1"
"389404801",4,"1"
"389404901",4,"1"
"389405001",1,"1"
"389405101",2,"1"
"389405201",4,"1"
"389502101",3,"1"
"389502201",3,"1"
"389504401",1,"1"
"389504701",1,"1"
"389508301",2,"1"
"389508801",7,"1"
"389511101",5,"1"
"389512301",4,"1"
"389600801",5,"1"
"389601001",4,"1"
"389601701",3,"1"
"389602501",4,"1"
"389602801",4,"1"
"389605401",1,"1"
"389605601",9,"1"
"389702301",3,"1"
"389702701",3,"1"
"389704801",2,"1"
"389705001",5,"1"
"389709601",3,"1"
"389714901",7,"1"
"389720301",6,"1"
"389725001",4,"1"
"389725101",3,"1"
"389805501",3,"1"
"389806201",4,"1"
"389806801",3,"1"
"389809001",3,"1"
"389809601",1,"1"
"389810801",3,"1"
"389810901",6,"1"
"389812001",5,"1"
"389813401",7,"1"
"389814701",4,"1"
"389900201",4,"1"
"389904201",3,"1"
"389907001",5,"1"
"389910601",7,"1"
"389911101",2,"1"
"389912001",9,"1"
"389912301",5,"1"
"389912501",1,"1"
"389913501",6,"1"
"390000701",4,"1"
"390002601",5,"1"
"390003701",4,"1"
"390005301",4,"1"
"390005401",3,"1"
"390006101",7,"1"
"390007101",1,"1"
"390007801",3,"1"
"390008701",1,"1"
"390008801",2,"1"
"390104501",3,"1"
"390104601",4,"1"
"390104701",7,"1"
"390104801",6,"1"
"390104901",5,"1"
"390114601",4,"1"
"390114701",4,"1"
"390114801",3,"1"
"390114901",2,"1"
"390115001",5,"1"
"390100101",10,"1"
"390100201",5,"1"
"390100301",3,"1"
"390100401",2,"1"
"390100501",7,"1"
"390208901",4,"1"
"390209001",5,"1"
"390209101",6,"1"
"390209201",4,"1"
"390209301",9,"1"
"390212401",3,"1"
"390212601",5,"1"
"390212701",2,"1"
"390212801",2,"1"
"390200101",8,"1"
"390200201",6,"1"
"390200301",3,"1"
"390200401",4,"1"
"390200501",8,"1"
"390302801",4,"1"
"390302901",5,"1"
"390303001",8,"1"
"390303101",6,"1"
"390303201",5,"1"
"390300601",5,"1"
"390300701",6,"1"
"390300801",3,"1"
"390301001",4,"1"
"390301201",4,"1"
"390301301",5,"1"
"390301401",4,"1"
"390301501",5,"1"
"390408101",5,"1"
"390408201",4,"1"
"390408301",3,"1"
"390408401",3,"1"
"390408501",1,"1"
"390411401",4,"1"
"390411501",3,"1"
"390411601",4,"1"
"390411801",3,"1"
"390406101",3,"1"
"390406201",3,"1"
"390406301",4,"1"
"390406501",7,"1"
"390501101",2,"1"
"390501201",5,"1"
"390501301",6,"1"
"390501401",3,"1"
"390501501",4,"1"
"390502901",4,"1"
"390503001",6,"1"
"390503101",6,"1"
"390503201",3,"1"
"390503301",2,"1"
"390504801",2,"1"
"390504901",1,"1"
"390505001",4,"1"
"390505101",5,"1"
"390505201",4,"1"
"390600101",2,"1"
"390600201",5,"1"
"390600301",1,"1"
"390600401",6,"1"
"390600501",6,"1"
"390604101",4,"1"
"390604201",2,"1"
"390604301",2,"1"
"390604401",6,"1"
"390604501",2,"1"
"390612101",2,"1"
"390612201",4,"1"
"390612301",5,"1"
"390612401",4,"1"
"390612501",3,"1"
"390703601",4,"1"
"390703701",4,"1"
"390703801",3,"1"
"390703901",2,"1"
"390704001",5,"1"
"390712601",4,"1"
"390712701",3,"1"
"390712801",5,"1"
"390712901",3,"1"
"390713001",4,"1"
"390716101",1,"1"
"390716201",5,"1"
"390716301",5,"1"
"390716401",3,"1"
"390716501",3,"1"
"390803901",5,"1"
"390804001",3,"1"
"390809301",3,"1"
"390809401",6,"1"
"390809501",3,"1"
"390809601",4,"1"
"390809701",1,"1"
"390800101",2,"1"
"390800301",5,"1"
"390800401",5,"1"
"390800501",3,"1"
"390906201",4,"1"
"390906301",1,"1"
"390906401",4,"1"
"390906501",3,"1"
"390906601",4,"1"
"390909201",3,"1"
"390909301",4,"1"
"390909401",5,"1"
"390909501",4,"1"
"390909601",3,"1"
"390903801",6,"1"
"390903901",2,"1"
"390904001",3,"1"
"390904101",4,"1"
"390904201",5,"1"
"391014801",1,"1"
"391014901",3,"1"
"391015001",6,"1"
"391015101",3,"1"
"391015201",3,"1"
"391017701",2,"1"
"391017801",4,"1"
"391017901",4,"1"
"391018001",4,"1"
"391005201",5,"1"
"391005301",4,"1"
"391005401",1,"1"
"391005501",9,"1"
"391005601",3,"1"
"391100201",5,"1"
"391101101",3,"1"
"391101801",4,"1"
"391101901",6,"1"
"391102101",3,"1"
"391102201",3,"1"
"391103201",3,"1"
"391104201",2,"1"
"391104301",5,"1"
"391104601",4,"1"
"391104801",7,"1"
"391105501",5,"1"
"391105701",6,"1"
"391106201",2,"1"
"391107601",3,"1"
"391200401",13,"1"
"391201501",8,"1"
"391203201",4,"1"
"391204501",7,"1"
"391204801",4,"1"
"391205401",6,"1"
"391205501",4,"1"
"391206201",4,"1"
"391208101",11,"1"
"391208801",3,"1"
"391301501",4,"1"
"391301801",5,"1"
"391303501",4,"1"
"391306701",8,"1"
"391307201",7,"1"
"391308001",8,"1"
"391308101",3,"1"
"391309501",8,"1"
"391311101",5,"1"
"391400901",5,"1"
"391401101",4,"1"
"391403001",3,"1"
"391404701",2,"1"
"391404702",4,"1"
"391407601",9,"1"
"391408201",4,"1"
"391408601",4,"1"
"391409101",5,"1"
"391412001",4,"1"
"391416301",5,"1"
"391502401",3,"1"
"391502801",6,"1"
"391503901",5,"1"
"391504001",7,"1"
"391507301",6,"1"
"391508601",2,"1"
"391510101",1,"1"
"391511901",5,"1"
"391512501",5,"1"
"391514301",7,"1"
"391604601",2,"1"
"391605101",8,"1"
"391606301",3,"1"
"391606302",3,"1"
"391606701",2,"1"
"391608301",7,"1"
"391609401",3,"1"
"391611301",6,"1"
"391614101",6,"1"
"391614701",7,"1"
"391616101",4,"1"
"391700901",5,"1"
"391701101",7,"1"
"391701801",3,"1"
"391703601",3,"1"
"391708501",4,"1"
"391710101",4,"1"
"391710901",3,"1"
"391712201",5,"1"
"391712901",4,"1"
"391802001",8,"1"
"391802801",4,"1"
"391803401",5,"1"
"391803801",5,"1"
"391804501",4,"1"
"391807001",6,"1"
"391807301",4,"1"
"391807701",4,"1"
"391811501",1,"1"
"391901101",6,"1"
"391901801",7,"1"
"391902701",2,"1"
"391902901",7,"1"
"391903301",5,"1"
"391904401",4,"1"
"391904701",4,"1"
"391905701",3,"1"
"391907001",5,"1"
"391907101",3,"1"
"392001001",3,"1"
"392003101",5,"1"
"392004201",5,"1"
"392005001",2,"1"
"392008401",6,"1"
"392009001",6,"1"
"392009901",5,"1"
"392010101",3,"1"
"392011001",3,"1"
"392011901",6,"1"
"392101101",9,"1"
"392101701",3,"1"
"392103201",5,"1"
"392103701",6,"1"
"392104501",3,"1"
"392104901",4,"1"
"392105301",10,"1"
"392108901",4,"1"
"392109001",6,"1"
"392200101",4,"1"
"392202601",5,"1"
"392203001",3,"1"
"392203301",2,"1"
"392203501",5,"1"
"392207101",4,"1"
"392207201",3,"1"
"392207601",6,"1"
"392208201",8,"1"
"392209301",6,"1"
"392300301",1,"1"
"392304501",7,"1"
"392306601",4,"1"
"392309401",5,"1"
"392309501",4,"1"
"392311701",5,"1"
"392311702",4,"1"
"392311703",2,"1"
"392312001",3,"1"
"392314101",3,"1"
"392315001",4,"1"
"392315801",7,"1"
"392315802",6,"1"
"392315803",5,"1"
"392400401",5,"1"
"392405201",1,"1"
"392406501",3,"1"
"392409401",7,"1"
"392410601",5,"1"
"392412401",1,"1"
"392413301",1,"1"
"392503201",7,"1"
"392507701",4,"1"
"392509001",5,"1"
"392509201",4,"1"
"392511701",6,"1"
"392511801",1,"1"
"392513201",6,"1"
"392515801",3,"1"
"392516001",5,"1"
"392601901",3,"1"
"392603001",5,"1"
"392603301",4,"1"
"392606301",5,"1"
"392608101",5,"1"
"392615701",5,"1"
"392617001",5,"1"
"392617201",2,"1"
"392617202",3,"1"
"392618201",8,"1"
"392701701",5,"1"
"392701801",6,"1"
"392704201",5,"1"
"392707701",3,"1"
"392707702",4,"1"
"392707703",3,"1"
"392709301",5,"1"
"392711901",3,"1"
"392715201",5,"1"
"392716401",5,"1"
"392717101",1,"1"
"392717901",2,"1"
"392800601",4,"1"
"392801101",2,"1"
"392801102",4,"1"
"392801103",4,"1"
"392803201",1,"1"
"392803601",7,"1"
"392804601",5,"1"
"392807001",4,"1"
"392808201",4,"1"
"392810001",5,"1"
"392818001",9,"1"
"392819101",3,"1"
"392903001",6,"1"
"392904101",5,"1"
"392904501",4,"1"
"392904502",3,"1"
"392904601",5,"1"
"392905001",3,"1"
"392905201",6,"1"
"392906201",4,"1"
"392907401",6,"1"
"392907901",3,"1"
"393005001",5,"1"
"393005901",5,"1"
"393007801",6,"1"
"393008801",4,"1"
"393009101",2,"1"
"393009901",8,"1"
"393012401",6,"1"
"393012402",4,"1"
"393013401",5,"1"
"393013701",4,"1"
"393014801",4,"1"
"393102201",8,"1"
"393103101",3,"1"
"393103201",4,"1"
"393107501",5,"1"
"393107701",7,"1"
"393114401",4,"1"
"393114601",2,"1"
"393203901",4,"1"
"393204801",1,"1"
"393206001",5,"1"
"393209801",1,"1"
"393210101",3,"1"
"393210301",2,"1"
"393210401",3,"1"
"393211101",3,"1"
"393211701",4,"1"
"393212201",6,"1"
"393301501",6,"1"
"393304201",3,"1"
"393304601",5,"1"
"393305801",5,"1"
"393307801",3,"1"
"393309101",4,"1"
"393309901",3,"1"
"393310201",1,"1"
"393310301",9,"1"
"393311001",7,"1"
"393402601",4,"1"
"393402701",5,"1"
"393403001",3,"1"
"393404301",4,"1"
"393411301",6,"1"
"393412501",5,"1"
"393413401",4,"1"
"393414501",5,"1"
"393415601",5,"1"
"393415801",4,"1"
"393500801",4,"1"
"393504601",3,"1"
"393505501",5,"1"
"393505601",3,"1"
"393506401",5,"1"
"393509601",1,"1"
"393510001",3,"1"
"393511701",5,"1"
"393601401",1,"1"
"393601601",3,"1"
"393601901",5,"1"
"393602201",4,"1"
"393602701",3,"1"
"393602901",3,"1"
"393603301",4,"1"
"393606401",4,"1"
"393607401",1,"1"
"393701401",3,"1"
"393703101",8,"1"
"393706901",4,"1"
"393711801",6,"1"
"393712301",9,"1"
"393712401",11,"1"
"393712601",5,"1"
"393714501",4,"1"
"393800201",7,"1"
"393801201",4,"1"
"393802201",4,"1"
"393804101",4,"1"
"393805001",4,"1"
"393806701",6,"1"
"393808701",2,"1"
"393810701",5,"1"
"393810901",4,"1"
"393900601",4,"1"
"393901101",1,"1"
"393904601",3,"1"
"393905201",2,"1"
"393908701",3,"1"
"393908801",3,"1"
"393909201",3,"1"
"393911001",4,"1"
"393914001",4,"1"
"393914801",4,"1"
"394004501",7,"1"
"394004901",3,"1"
"394005601",6,"1"
"394007501",4,"1"
"394007601",4,"1"
"394008901",3,"1"
"394009401",5,"1"
"394011901",4,"1"
"394012001",3,"1"
"394012601",2,"1"
"394100801",3,"1"
"394101401",4,"1"
"394103801",4,"1"
"394104301",3,"1"
"394104701",4,"1"
"394105001",3,"1"
"394106901",2,"1"
"394107701",6,"1"
"394107801",2,"1"
"394201001",4,"1"
"394205101",3,"1"
"394205601",5,"1"
"394208101",4,"1"
"394208301",2,"1"
"394210101",6,"1"
"394210301",5,"1"
"394210801",5,"1"
"394211901",1,"1"
"394212401",4,"1"
"394300301",5,"1"
"394300801",4,"1"
"394303101",3,"1"
"394304001",4,"1"
"394305901",5,"1"
"394306101",4,"1"
"394306301",2,"1"
"394308501",3,"1"
"394401001",5,"1"
"394401301",3,"1"
"394402101",8,"1"
"394402501",4,"1"
"394402601",4,"1"
"394403501",3,"1"
"394403901",3,"1"
"394404201",4,"1"
"394404401",3,"1"
"394405001",4,"1"
"394405801",4,"1"
"394406001",3,"1"
"394406201",1,"1"
"394409301",3,"1"
"394409701",6,"1"
"394500101",7,"1"
"394500201",2,"1"
"394500301",10,"1"
"394500401",4,"1"
"394500501",3,"1"
"394503601",4,"1"
"394503701",4,"1"
"394503801",5,"1"
"394503901",3,"1"
"394504001",4,"1"
"394512401",2,"1"
"394512501",4,"1"
"394512601",7,"1"
"394512701",6,"1"
"394601301",6,"1"
"394601401",3,"1"
"394601501",4,"1"
"394601601",8,"1"
"394601701",6,"1"
"394603101",3,"1"
"394603201",6,"1"
"394603301",6,"1"
"394603401",5,"1"
"394603501",3,"1"
"394605301",2,"1"
"394605401",3,"1"
"394605501",1,"1"
"394605601",7,"1"
"394605701",8,"1"
"394712701",1,"1"
"394712801",7,"1"
"394712901",8,"1"
"394713001",6,"1"
"394713101",3,"1"
"394707501",3,"1"
"394707601",4,"1"
"394707701",4,"1"
"394707801",5,"1"
"394707901",5,"1"
"394711701",3,"1"
"394711801",5,"1"
"394711901",4,"1"
"394712101",4,"1"
"394802901",3,"1"
"394803001",3,"1"
"394803101",3,"1"
"394803201",3,"1"
"394803301",1,"1"
"394800101",1,"1"
"394800201",4,"1"
"394800301",1,"1"
"394800401",1,"1"
"394800501",1,"1"
"394802001",2,"1"
"394802101",2,"1"
"394802201",4,"1"
"394802301",1,"1"
"394802401",4,"1"
"394900601",1,"1"
"394900701",7,"1"
"394900801",3,"1"
"394900901",2,"1"
"394902001",1,"1"
"394902101",4,"1"
"394902201",2,"1"
"394902301",1,"1"
"394902401",1,"1"
"394904401",3,"1"
"394904501",4,"1"
"394904701",5,"1"
"394904801",1,"1"
"395000101",2,"1"
"395000201",3,"1"
"395000301",3,"1"
"395000401",1,"1"
"395000501",1,"1"
"395003001",6,"1"
"395003101",2,"1"
"395003201",5,"1"
"395003301",2,"1"
"395003401",1,"1"
"395004401",1,"1"
"395004501",1,"1"
"395004601",2,"1"
"395004701",2,"1"
"395004801",1,"1"
"395111901",4,"1"
"395112001",1,"1"
"395112101",3,"1"
"395112201",3,"1"
"395112301",3,"1"
"395101601",10,"1"
"395101701",3,"1"
"395101901",4,"1"
"395102001",5,"1"
"395117801",5,"1"
"395117901",4,"1"
"395118001",4,"1"
"395118101",3,"1"
"395118201",6,"1"
"395201501",1,"1"
"395202101",4,"1"
"395205101",4,"1"
"395205201",4,"1"
"395206001",5,"1"
"395207501",3,"1"
"395208301",4,"1"
"395209201",4,"1"
"395210901",4,"1"
"395214201",4,"1"
"395300401",4,"1"
"395303101",5,"1"
"395303501",4,"1"
"395304501",4,"1"
"395306701",6,"1"
"395306901",1,"1"
"395308701",4,"1"
"395310301",3,"1"
"395311501",4,"1"
"395312401",5,"1"
"395400601",4,"1"
"395401201",4,"1"
"395402201",4,"1"
"395404001",5,"1"
"395405401",3,"1"
"395406701",4,"1"
"395407001",6,"1"
"395413301",5,"1"
"395414601",1,"1"
"395501501",4,"1"
"395502201",5,"1"
"395502701",1,"1"
"395504201",1,"1"
"395504501",4,"1"
"395506201",4,"1"
"395507501",5,"1"
"395507801",5,"1"
"395508501",7,"1"
"395601701",5,"1"
"395602701",3,"1"
"395603001",2,"1"
"395604201",5,"1"
"395605801",2,"1"
"395606101",4,"1"
"395606301",1,"1"
"395705101",2,"1"
"395705201",4,"1"
"395705301",4,"1"
"395705401",6,"1"
"395705501",1,"1"
"395708601",5,"1"
"395708701",5,"1"
"395708801",1,"1"
"395708901",1,"1"
"395709001",3,"1"
"395712401",4,"1"
"395712501",2,"1"
"395712601",2,"1"
"395808401",2,"1"
"395808501",3,"1"
"395808601",3,"1"
"395808701",4,"1"
"395808801",3,"1"
"395802301",4,"1"
"395802401",3,"1"
"395802501",5,"1"
"395802601",5,"1"
"395802701",4,"1"
"395800101",3,"1"
"395800201",2,"1"
"395800301",4,"1"
"395800401",7,"1"
"395800501",6,"1"
"395901601",2,"1"
"395902001",5,"1"
"395902201",1,"1"
"395902301",4,"1"
"395902501",3,"1"
"395902801",2,"1"
"395903201",5,"1"
"395903801",7,"1"
"395904801",6,"1"
"395905301",2,"1"
"395905501",4,"1"
"395906001",10,"1"
"395906701",8,"1"
"395907601",1,"1"
"395908301",5,"1"
"396000801",4,"1"
"396001001",3,"1"
"396002001",5,"1"
"396002101",5,"1"
"396003701",3,"1"
"396003901",5,"1"
"396004401",2,"1"
"396004701",2,"1"
"396004801",4,"1"
"396005401",2,"1"
"396006301",4,"1"
"396006401",3,"1"
"396007101",6,"1"
"396007601",3,"1"
"396110901",2,"1"
"396111001",5,"1"
"396111101",2,"1"
"396111201",2,"1"
"396111301",5,"1"
"396111401",5,"1"
"396111501",5,"1"
"396111601",4,"1"
"396111701",1,"1"
"396111801",4,"1"
"396112901",1,"1"
"396113001",4,"1"
"396113101",2,"1"
"396113201",5,"1"
"396113301",4,"1"
"396214601",3,"1"
"396214701",4,"1"
"396214801",1,"1"
"396214901",4,"1"
"396215001",2,"1"
"396212301",3,"1"
"396212401",4,"1"
"396212501",9,"1"
"396212601",3,"1"
"396212701",8,"1"
"396208401",3,"1"
"396208601",7,"1"
"396208701",1,"1"
"396208801",2,"1"
"396302901",1,"1"
"396303401",5,"1"
"396303501",4,"1"
"396303601",1,"1"
"396303701",6,"1"
"396311201",2,"1"
"396311301",3,"1"
"396311401",8,"1"
"396311501",6,"1"
"396311601",9,"1"
"396306701",6,"1"
"396306801",6,"1"
"396306901",5,"1"
"396307001",4,"1"
"396307201",6,"1"
"396400901",2,"1"
"396401001",2,"1"
"396401101",3,"1"
"396401201",3,"1"
"396401301",4,"1"
"396403701",5,"1"
"396403801",6,"1"
"396403901",6,"1"
"396404001",4,"1"
"396404101",1,"1"
"396406701",1,"1"
"396406801",3,"1"
"396406901",4,"1"
"396407001",1,"1"
"396407101",5,"1"
"396507401",5,"1"
"396507501",5,"1"
"396507601",7,"1"
"396507701",2,"1"
"396507801",5,"1"
"396502301",6,"1"
"396502401",6,"1"
"396502501",8,"1"
"396502601",3,"1"
"396502701",8,"1"
"396504001",2,"1"
"396504101",7,"1"
